app_id,doc_type,name,father_name,mother_name,dob,school,board,year,percentage,education_type,institution,category,gender,rank,percentile,reason,character,issue_date,certificate_number,issuing_authority,last_institution,year_of_leaving
APP0202,diploma_marksheet,Arunima Mahajan,Caleb Mahajan,,,,,2022,56.8%,12th,,,,,,,,,,,,
APP0202,leaving_certificate,Arunima Mahajan,Caleb Mahajan,,2007-04-05,,,,,,,,,,,,,,,,,
APP0202,cet_scorecard,Arunima Mahajan,Caleb Mahajan,Vasana Mahajan,2007-04-05,,,,,,,SC/ST,Female,,65.7%,,,,,,,
APP0202,caste_certificate,Arunima Mahajan,Caleb Mahajan,,2007-04-05,,,,,,,SC/ST,,,,,,,,,,
APP0202,application_form,Arunima Mahajan,Caleb Mahajan,Vasana Mahajan,2007-04-05,,,,,,,SC/ST,Female,,,,,,,,,
APP0203,10th_marksheet,Caleb Varty,Darsh Varty,Varsha Varty,2004-05-08,,,2018,70.21%,,,,,,,,,,,,,
APP0203,diploma_marksheet,Caleb Varty,Darsh Varty,,,,,2022,67.39%,Diploma,,,,,,,,,,,,
APP0203,leaving_certificate,Caleb Varty,Darsh Varty,,2004-05-08,,,,,,,,,,,,,,,,,
APP0203,cet_scorecard,Caleb Varty,Darsh Varty,Varsha Varty,2004-05-08,,,,,,,OPEN,Male,,95.92%,,,,,,,
APP0203,caste_certificate,Caleb Varty,Darsh Varty,,2004-05-08,,,,,,,OPEN,,,,,,,,,,
APP0203,application_form,Caleb Varty,Darsh Varty,Varsha Varty,2004-05-08,,,,,,,OPEN,Male,,,,,,,,,
APP0204,10th_marksheet,Rajeshri Srivastava,Dakshesh Srivastava,Januja Srivastava,2003-11-10,,,2018,61.79%,,,,,,,,,,,,,
APP0204,diploma_marksheet,Rajeshri Srivastava,Dakshesh Srivastava,,,,,2021,71.22%,Diploma,,,,,,,,,,,,
APP0204,leaving_certificate,Rajeshri Srivastava,Dakshesh Srivastava,,2003-11-10,,,,,,,,,,,,,,,,,
APP0204,cet_scorecard,Rajeshri Srivastava,Dakshesh Srivastava,Januja Srivastava,2003-11-10,,,,,,,OBC,Female,,91.12%,,,,,,,
APP0204,caste_certificate,Rajeshri Srivastava,Dakshesh Srivastava,,2003-11-10,,,,,,,OBC,,,,,,,,,,
APP0204,application_form,Rajeshri Srivastava,Dakshesh Srivastava,Januja Srivastava,2003-11-10,,,,,,,OBC,Female,,,,,,,,,
APP0205,10th_marksheet,Upasna Muni,Qadim Muni,Adweta Muni,2007-10-19,,,2019,76.57%,,,,,,,,,,,,,
APP0205,diploma_marksheet,Upasna Muni,Qadim Muni,,,,,2020,57.52%,12th,,,,,,,,,,,,
APP0205,leaving_certificate,Upasna Muni,Qadim Muni,,2007-10-19,,,,,,,,,,,,,,,,,
APP0205,cet_scorecard,Upasna Muni,Qadim Muni,Adweta Muni,2007-10-19,,,,,,,OPEN,Female,,88.17%,,,,,,,
APP0205,caste_certificate,Upasna Muni,Qadim Muni,,2007-10-19,,,,,,,OPEN,,,,,,,,,,
APP0205,application_form,Upasna Muni,Qadim Muni,Adweta Muni,2007-10-19,,,,,,,OPEN,Female,,,,,,,,,
APP0206,10th_marksheet,Neha Sidhu,Oscar Sidhu,Diya Sidhu,2007-10-16,,,2018,74.34%,,,,,,,,,,,,,
APP0206,diploma_marksheet,Neha Sidhu,Oscar Sidhu,,,,,2022,80.85%,12th,,,,,,,,,,,,
APP0206,leaving_certificate,Neha Sidhu,Oscar Sidhu,,2007-10-16,,,,,,,,,,,,,,,,,
APP0206,cet_scorecard,Neha Sidhu,Oscar Sidhu,Diya Sidhu,2007-10-16,,,,,,,OPEN,Female,,63.03%,,,,,,,
APP0206,caste_certificate,Neha Sidhu,Oscar Sidhu,,2007-10-16,,,,,,,OPEN,,,,,,,,,,
APP0206,application_form,Neha Sidhu,Oscar Sidhu,Diya Sidhu,2007-10-16,,,,,,,OPEN,Female,,,,,,,,,
APP0207,10th_marksheet,Rajata Choudhury,Yatan Choudhury,Mohini Choudhury,2002-11-03,,,2020,88.83%,,,,,,,,,,,,,
APP0207,diploma_marksheet,Rajata Choudhury,Yatan Choudhury,,,,,2022,59.27%,12th,,,,,,,,,,,,
APP0207,leaving_certificate,Rajata Choudhury,Yatan Choudhury,,2002-11-03,,,,,,,,,,,,,,,,,
APP0207,cet_scorecard,Rajata Choudhury,Yatan Choudhury,Mohini Choudhury,2002-11-03,,,,,,,OPEN,Female,,90.37%,,,,,,,
APP0207,caste_certificate,Rajata Choudhury,Yatan Choudhury,,2002-11-03,,,,,,,OPEN,,,,,,,,,,
APP0207,application_form,Rajata Choudhury,Yatan Choudhury,Mohini Choudhury,2002-11-03,,,,,,,OPEN,Female,,,,,,,,,
APP0208,10th_marksheet,Baghyawati Kale,Chakradev Kale,Bina Kale,2003-03-27,,,2019,74.89%,,,,,,,,,,,,,
APP0208,diploma_marksheet,Baghyawati Kale,Chakradev Kale,,,,,2021,71.77%,Diploma,,,,,,,,,,,,
APP0208,leaving_certificate,Baghyawati Kale,Chakradev Kale,,2003-03-27,,,,,,,,,,,,,,,,,
APP0208,cet_scorecard,Baghyawati Kale,Chakradev Kale,Bina Kale,2003-03-27,,,,,,,OBC,Female,,73.26%,,,,,,,
APP0208,caste_certificate,Baghyawati Kale,Chakradev Kale,,2003-03-27,,,,,,,OBC,,,,,,,,,,
APP0208,application_form,Baghyawati Kale,Chakradev Kale,Bina Kale,2003-03-27,,,,,,,OBC,Female,,,,,,,,,
APP0209,10th_marksheet,Hemang Bhavsar,Girindra Bhavsar,Sneha Bhavsar,2005-10-11,,,2020,73.2%,,,,,,,,,,,,,
APP0209,diploma_marksheet,Hemang Bhavsar,Girindra Bhavsar,,,,,2021,72.07%,12th,,,,,,,,,,,,
APP0209,leaving_certificate,Hemang Bhavsar,Girindra Bhavsar,,2005-10-11,,,,,,,,,,,,,,,,,
APP0209,cet_scorecard,Hemang Bhavsar,Girindra Bhavsar,Sneha Bhavsar,2005-10-11,,,,,,,EWS,Male,,66.6%,,,,,,,
APP0209,caste_certificate,Hemang Bhavsar,Girindra Bhavsar,,2005-10-11,,,,,,,EWS,,,,,,,,,,
APP0209,application_form,Hemang Bhavsar,Girindra Bhavsar,Sneha Bhavsar,2005-10-11,,,,,,,EWS,Male,,,,,,,,,
APP0210,10th_marksheet,Divya Malhotra,Ekalinga Malhotra,Lila Malhotra,2005-05-14,,,2018,97.85%,,,,,,,,,,,,,
APP0210,diploma_marksheet,Divya Malhotra,Ekalinga Malhotra,,,,,2020,82.31%,12th,,,,,,,,,,,,
APP0210,leaving_certificate,Divya Malhotra,Ekalinga Malhotra,,2005-05-14,,,,,,,,,,,,,,,,,
APP0210,cet_scorecard,Divya Malhotra,Ekalinga Malhotra,Lila Malhotra,2005-05-14,,,,,,,SC/ST,Female,,62.58%,,,,,,,
APP0210,caste_certificate,Divya Malhotra,Ekalinga Malhotra,,2005-05-14,,,,,,,SC/ST,,,,,,,,,,
APP0210,application_form,Divya Malhotra,Ekalinga Malhotra,Lila Malhotra,2005-05-14,,,,,,,SC/ST,Female,,,,,,,,,
APP0211,10th_marksheet,Vincent Butala,Dev Butala,Varenya Butala,2003-06-22,,,2020,79.39%,,,,,,,,,,,,,
APP0211,diploma_marksheet,Vincent Butala,Dev Butala,,,,,2022,57.28%,12th,,,,,,,,,,,,
APP0211,leaving_certificate,Vincent Butala,Dev Butala,,2003-06-22,,,,,,,,,,,,,,,,,
APP0211,cet_scorecard,Vincent Butala,Dev Butala,Varenya Butala,2003-06-22,,,,,,,EWS,Male,,67.34%,,,,,,,
APP0211,caste_certificate,Vincent Butala,Dev Butala,,2003-06-22,,,,,,,EWS,,,,,,,,,,
APP0211,application_form,Vincent Butala,Dev Butala,Varenya Butala,2003-06-22,,,,,,,EWS,Male,,,,,,,,,
APP0212,10th_marksheet,Champak Bassi,Anmol Bassi,Shivani Bassi,2004-03-24,,,2019,87.18%,,,,,,,,,,,,,
APP0212,diploma_marksheet,Champak Bassi,Anmol Bassi,,,,,2022,91.85%,12th,,,,,,,,,,,,
APP0212,leaving_certificate,Champak Bassi,Anmol Bassi,,2004-03-24,,,,,,,,,,,,,,,,,
APP0212,cet_scorecard,Champak Bassi,Anmol Bassi,Shivani Bassi,2004-03-24,,,,,,,OPEN,Male,,75.87%,,,,,,,
APP0212,caste_certificate,Champak Bassi,Anmol Bassi,,2004-03-24,,,,,,,OPEN,,,,,,,,,,
APP0212,application_form,Champak Bassi,Anmol Bassi,Shivani Bassi,2004-03-24,,,,,,,OPEN,Male,,,,,,,,,
APP0213,10th_marksheet,Ishani Bandi,Aditya Bandi,Damyanti Bandi,2005-06-17,,,2020,79.52%,,,,,,,,,,,,,
APP0213,diploma_marksheet,Ishani Bandi,Aditya Bandi,,,,,2022,71.27%,12th,,,,,,,,,,,,
APP0213,leaving_certificate,Ishani Bandi,Aditya Bandi,,2005-06-17,,,,,,,,,,,,,,,,,
APP0213,cet_scorecard,Ishani Bandi,Aditya Bandi,Damyanti Bandi,2005-06-17,,,,,,,OPEN,Female,,74.94%,,,,,,,
APP0213,caste_certificate,Ishani Bandi,Aditya Bandi,,2005-06-17,,,,,,,OPEN,,,,,,,,,,
APP0213,application_form,Ishani Bandi,Aditya Bandi,Damyanti Bandi,2005-06-17,,,,,,,OPEN,Female,,,,,,,,,
APP0214,10th_marksheet,Gopal Mall,Indrajit Mall,Isha Mall,2007-05-30,,,2020,71.51%,,,,,,,,,,,,,
APP0214,diploma_marksheet,Gopal Mall,Indrajit Mall,,,,,2021,74.81%,Diploma,,,,,,,,,,,,
APP0214,leaving_certificate,Gopal Mall,Indrajit Mall,,2007-05-30,,,,,,,,,,,,,,,,,
APP0214,cet_scorecard,Gopal Mall,Indrajit Mall,Isha Mall,2007-05-30,,,,,,,SC/ST,Male,,88.05%,,,,,,,
APP0214,caste_certificate,Gopal Mall,Indrajit Mall,,2007-05-30,,,,,,,SC/ST,,,,,,,,,,
APP0214,application_form,Gopal Mall,Indrajit Mall,Isha Mall,2007-05-30,,,,,,,SC/ST,Male,,,,,,,,,
APP0215,10th_marksheet,Aradhana Chander,Anmol Chander,Yashoda Chander,2006-08-13,,,2020,68.8%,,,,,,,,,,,,,
APP0215,diploma_marksheet,Aradhana Chander,Anmol Chander,,,,,2022,91.39%,Diploma,,,,,,,,,,,,
APP0215,leaving_certificate,Aradhana Chander,Anmol Chander,,2006-08-13,,,,,,,,,,,,,,,,,
APP0215,cet_scorecard,Aradhana Chander,Anmol Chander,Yashoda Chander,2006-08-13,,,,,,,OPEN,Female,,67.5%,,,,,,,
APP0215,caste_certificate,Aradhana Chander,Anmol Chander,,2006-08-13,,,,,,,OPEN,,,,,,,,,,
APP0215,application_form,Aradhana Chander,Anmol Chander,Yashoda Chander,2006-08-13,,,,,,,OPEN,Female,,,,,,,,,
APP0216,10th_marksheet,Charles Thakkar,Yatan Thakkar,Chandani Thakkar,2004-04-14,,,2018,64.49%,,,,,,,,,,,,,
APP0216,diploma_marksheet,Charles Thakkar,Yatan Thakkar,,,,,2021,88.36%,Diploma,,,,,,,,,,,,
APP0216,leaving_certificate,Charles Thakkar,Yatan Thakkar,,2004-04-14,,,,,,,,,,,,,,,,,
APP0216,cet_scorecard,Charles Thakkar,Yatan Thakkar,Chandani Thakkar,2004-04-14,,,,,,,OBC,Male,,76.63%,,,,,,,
APP0216,caste_certificate,Charles Thakkar,Yatan Thakkar,,2004-04-14,,,,,,,OBC,,,,,,,,,,
APP0216,application_form,Charles Thakkar,Yatan Thakkar,Chandani Thakkar,2004-04-14,,,,,,,OBC,Male,,,,,,,,,
APP0217,10th_marksheet,Yutika Banik,Chanakya Banik,Devika Banik,2005-06-02,,,2019,88.5%,,,,,,,,,,,,,
APP0217,diploma_marksheet,Yutika Banik,Chanakya Banik,,,,,2020,72.25%,12th,,,,,,,,,,,,
APP0217,leaving_certificate,Yutika Banik,Chanakya Banik,,2005-06-02,,,,,,,,,,,,,,,,,
APP0217,cet_scorecard,Yutika Banik,Chanakya Banik,Devika Banik,2005-06-02,,,,,,,OPEN,Female,,90.69%,,,,,,,
APP0217,caste_certificate,Yutika Banik,Chanakya Banik,,2005-06-02,,,,,,,OPEN,,,,,,,,,,
APP0217,application_form,Yutika Banik,Chanakya Banik,Devika Banik,2005-06-02,,,,,,,OPEN,Female,,,,,,,,,
APP0218,10th_marksheet,Samar Korpal,Patrick Korpal,Osha Korpal,2007-01-23,,,2020,61.0%,,,,,,,,,,,,,
APP0218,diploma_marksheet,Samar Korpal,Patrick Korpal,,,,,2021,74.61%,12th,,,,,,,,,,,,
APP0218,leaving_certificate,Samar Korpal,Patrick Korpal,,2007-01-23,,,,,,,,,,,,,,,,,
APP0218,cet_scorecard,Samar Korpal,Patrick Korpal,Osha Korpal,2007-01-23,,,,,,,SC/ST,Male,,88.39%,,,,,,,
APP0218,caste_certificate,Samar Korpal,Patrick Korpal,,2007-01-23,,,,,,,SC/ST,,,,,,,,,,
APP0218,application_form,Samar Korpal,Patrick Korpal,Osha Korpal,2007-01-23,,,,,,,SC/ST,Male,,,,,,,,,
APP0219,10th_marksheet,Luke Apte,Vedant Apte,Lekha Apte,2004-07-09,,,2019,90.87%,,,,,,,,,,,,,
APP0219,diploma_marksheet,Luke Apte,Vedant Apte,,,,,2022,76.51%,Diploma,,,,,,,,,,,,
APP0219,leaving_certificate,Luke Apte,Vedant Apte,,2004-07-09,,,,,,,,,,,,,,,,,
APP0219,cet_scorecard,Luke Apte,Vedant Apte,Lekha Apte,2004-07-09,,,,,,,OBC,Male,,67.03%,,,,,,,
APP0219,caste_certificate,Luke Apte,Vedant Apte,,2004-07-09,,,,,,,OBC,,,,,,,,,,
APP0219,application_form,Luke Apte,Vedant Apte,Lekha Apte,2004-07-09,,,,,,,OBC,Male,,,,,,,,,
APP0220,10th_marksheet,Champak Saxena,Hredhaan Saxena,Vaishnavi Saxena,2003-06-02,,,2018,68.34%,,,,,,,,,,,,,
APP0220,diploma_marksheet,Champak Saxena,Hredhaan Saxena,,,,,2022,76.78%,12th,,,,,,,,,,,,
APP0220,leaving_certificate,Champak Saxena,Hredhaan Saxena,,2003-06-02,,,,,,,,,,,,,,,,,
APP0220,cet_scorecard,Champak Saxena,Hredhaan Saxena,Vaishnavi Saxena,2003-06-02,,,,,,,OBC,Male,,78.98%,,,,,,,
APP0220,caste_certificate,Champak Saxena,Hredhaan Saxena,,2003-06-02,,,,,,,OBC,,,,,,,,,,
APP0220,application_form,Champak Saxena,Hredhaan Saxena,Vaishnavi Saxena,2003-06-02,,,,,,,OBC,Male,,,,,,,,,
APP0221,10th_marksheet,Chatresh Sarkar,Kevin Sarkar,Kamala Sarkar,2003-05-13,,,2018,91.11%,,,,,,,,,,,,,
APP0221,diploma_marksheet,Chatresh Sarkar,Kevin Sarkar,,,,,2020,61.79%,Diploma,,,,,,,,,,,,
APP0221,leaving_certificate,Chatresh Sarkar,Kevin Sarkar,,2003-05-13,,,,,,,,,,,,,,,,,
APP0221,cet_scorecard,Chatresh Sarkar,Kevin Sarkar,Kamala Sarkar,2003-05-13,,,,,,,OBC,Male,,61.66%,,,,,,,
APP0221,caste_certificate,Chatresh Sarkar,Kevin Sarkar,,2003-05-13,,,,,,,OBC,,,,,,,,,,
APP0221,application_form,Chatresh Sarkar,Kevin Sarkar,Kamala Sarkar,2003-05-13,,,,,,,OBC,Male,,,,,,,,,
APP0222,10th_marksheet,Zayan Bhattacharyya,Imaran Bhattacharyya,Pushti Bhattacharyya,2007-03-27,,,2018,64.41%,,,,,,,,,,,,,
APP0222,diploma_marksheet,Zayan Bhattacharyya,Imaran Bhattacharyya,,,,,2022,84.2%,Diploma,,,,,,,,,,,,
APP0222,leaving_certificate,Zayan Bhattacharyya,Imaran Bhattacharyya,,2007-03-27,,,,,,,,,,,,,,,,,
APP0222,cet_scorecard,Zayan Bhattacharyya,Imaran Bhattacharyya,Pushti Bhattacharyya,2007-03-27,,,,,,,OBC,Male,,81.29%,,,,,,,
APP0222,caste_certificate,Zayan Bhattacharyya,Imaran Bhattacharyya,,2007-03-27,,,,,,,OBC,,,,,,,,,,
APP0222,application_form,Zayan Bhattacharyya,Imaran Bhattacharyya,Pushti Bhattacharyya,2007-03-27,,,,,,,OBC,Male,,,,,,,,,
APP0223,10th_marksheet,Kritika Nayar,Ryan Nayar,Yashasvi Nayar,2007-10-05,,,2019,70.76%,,,,,,,,,,,,,
APP0223,diploma_marksheet,Kritika Nayar,Ryan Nayar,,,,,2021,68.55%,12th,,,,,,,,,,,,
APP0223,leaving_certificate,Kritika Nayar,Ryan Nayar,,2007-10-05,,,,,,,,,,,,,,,,,
APP0223,cet_scorecard,Kritika Nayar,Ryan Nayar,Yashasvi Nayar,2007-10-05,,,,,,,OPEN,Female,,86.27%,,,,,,,
APP0223,caste_certificate,Kritika Nayar,Ryan Nayar,,2007-10-05,,,,,,,OPEN,,,,,,,,,,
APP0223,application_form,Kritika Nayar,Ryan Nayar,Yashasvi Nayar,2007-10-05,,,,,,,OPEN,Female,,,,,,,,,
APP0224,10th_marksheet,Chakradev Sanghvi,Gunbir Sanghvi,Rajeshri Sanghvi,2004-10-28,,,2020,89.19%,,,,,,,,,,,,,
APP0224,diploma_marksheet,Chakradev Sanghvi,Gunbir Sanghvi,,,,,2021,73.3%,12th,,,,,,,,,,,,
APP0224,leaving_certificate,Chakradev Sanghvi,Gunbir Sanghvi,,2004-10-28,,,,,,,,,,,,,,,,,
APP0224,cet_scorecard,Chakradev Sanghvi,Gunbir Sanghvi,Rajeshri Sanghvi,2004-10-28,,,,,,,OPEN,Male,,63.99%,,,,,,,
APP0224,caste_certificate,Chakradev Sanghvi,Gunbir Sanghvi,,2004-10-28,,,,,,,OPEN,,,,,,,,,,
APP0224,application_form,Chakradev Sanghvi,Gunbir Sanghvi,Rajeshri Sanghvi,2004-10-28,,,,,,,OPEN,Male,,,,,,,,,
APP0225,10th_marksheet,Gaurika Mistry,Pranit Mistry,Adya Mistry,2006-02-04,,,2020,86.9%,,,,,,,,,,,,,
APP0225,diploma_marksheet,Gaurika Mistry,Pranit Mistry,,,,,2021,71.6%,12th,,,,,,,,,,,,
APP0225,leaving_certificate,Gaurika Mistry,Pranit Mistry,,2006-02-04,,,,,,,,,,,,,,,,,
APP0225,cet_scorecard,Gaurika Mistry,Pranit Mistry,Adya Mistry,2006-02-04,,,,,,,OPEN,Female,,88.37%,,,,,,,
APP0225,caste_certificate,Gaurika Mistry,Pranit Mistry,,2006-02-04,,,,,,,OPEN,,,,,,,,,,
APP0225,application_form,Gaurika Mistry,Pranit Mistry,Adya Mistry,2006-02-04,,,,,,,OPEN,Female,,,,,,,,,
APP0226,10th_marksheet,Ria Gulati,Oliver Gulati,Ikshita Gulati,2007-05-31,,,2019,87.33%,,,,,,,,,,,,,
APP0226,diploma_marksheet,Ria Gulati,Oliver Gulati,,,,,2021,69.54%,12th,,,,,,,,,,,,
APP0226,leaving_certificate,Ria Gulati,Oliver Gulati,,2007-05-31,,,,,,,,,,,,,,,,,
APP0226,cet_scorecard,Ria Gulati,Oliver Gulati,Ikshita Gulati,2007-05-31,,,,,,,OBC,Female,,73.46%,,,,,,,
APP0226,caste_certificate,Ria Gulati,Oliver Gulati,,2007-05-31,,,,,,,OBC,,,,,,,,,,
APP0226,application_form,Ria Gulati,Oliver Gulati,Ikshita Gulati,2007-05-31,,,,,,,OBC,Female,,,,,,,,,
APP0227,10th_marksheet,Jeet Sarin,Chakradhar Sarin,Jagrati Sarin,2003-06-24,,,2018,77.36%,,,,,,,,,,,,,
APP0227,diploma_marksheet,Jeet Sarin,Chakradhar Sarin,,,,,2021,63.49%,12th,,,,,,,,,,,,
APP0227,leaving_certificate,Jeet Sarin,Chakradhar Sarin,,2003-06-24,,,,,,,,,,,,,,,,,
APP0227,cet_scorecard,Jeet Sarin,Chakradhar Sarin,Jagrati Sarin,2003-06-24,,,,,,,SC/ST,Male,,96.57%,,,,,,,
APP0227,caste_certificate,Jeet Sarin,Chakradhar Sarin,,2003-06-24,,,,,,,SC/ST,,,,,,,,,,
APP0227,application_form,Jeet Sarin,Chakradhar Sarin,Jagrati Sarin,2003-06-24,,,,,,,SC/ST,Male,,,,,,,,,
APP0228,10th_marksheet,Azad Nori,Dakshesh Nori,Ekaja Nori,2006-09-21,,,2020,71.66%,,,,,,,,,,,,,
APP0228,diploma_marksheet,Azad Nori,Dakshesh Nori,,,,,2022,78.54%,12th,,,,,,,,,,,,
APP0228,leaving_certificate,Azad Nori,Dakshesh Nori,,2006-09-21,,,,,,,,,,,,,,,,,
APP0228,cet_scorecard,Azad Nori,Dakshesh Nori,Ekaja Nori,2006-09-21,,,,,,,OPEN,Male,,77.39%,,,,,,,
APP0228,caste_certificate,Azad Nori,Dakshesh Nori,,2006-09-21,,,,,,,OPEN,,,,,,,,,,
APP0228,application_form,Azad Nori,Dakshesh Nori,Ekaja Nori,2006-09-21,,,,,,,OPEN,Male,,,,,,,,,
APP0229,10th_marksheet,Anita Sanghvi,Veer Sanghvi,Vrishti Sanghvi,2003-06-25,,,2018,61.94%,,,,,,,,,,,,,
APP0229,diploma_marksheet,Anita Sanghvi,Veer Sanghvi,,,,,2022,92.22%,12th,,,,,,,,,,,,
APP0229,leaving_certificate,Anita Sanghvi,Veer Sanghvi,,2003-06-25,,,,,,,,,,,,,,,,,
APP0229,cet_scorecard,Anita Sanghvi,Veer Sanghvi,Vrishti Sanghvi,2003-06-25,,,,,,,OBC,Female,,68.45%,,,,,,,
APP0229,caste_certificate,Anita Sanghvi,Veer Sanghvi,,2003-06-25,,,,,,,OBC,,,,,,,,,,
APP0229,application_form,Anita Sanghvi,Veer Sanghvi,Vrishti Sanghvi,2003-06-25,,,,,,,OBC,Female,,,,,,,,,
APP0230,10th_marksheet,Chakrika Devi,Anay Devi,Hiral Devi,2004-02-13,,,2019,71.14%,,,,,,,,,,,,,
APP0230,diploma_marksheet,Chakrika Devi,Anay Devi,,,,,2021,56.65%,12th,,,,,,,,,,,,
APP0230,leaving_certificate,Chakrika Devi,Anay Devi,,2004-02-13,,,,,,,,,,,,,,,,,
APP0230,cet_scorecard,Chakrika Devi,Anay Devi,Hiral Devi,2004-02-13,,,,,,,OBC,Female,,81.18%,,,,,,,
APP0230,caste_certificate,Chakrika Devi,Anay Devi,,2004-02-13,,,,,,,OBC,,,,,,,,,,
APP0230,application_form,Chakrika Devi,Anay Devi,Hiral Devi,2004-02-13,,,,,,,OBC,Female,,,,,,,,,
APP0231,10th_marksheet,Qarin Kannan,Vedant Kannan,Neha Kannan,2003-10-30,,,2020,80.42%,,,,,,,,,,,,,
APP0231,diploma_marksheet,Qarin Kannan,Vedant Kannan,,,,,2020,91.7%,Diploma,,,,,,,,,,,,
APP0231,leaving_certificate,Qarin Kannan,Vedant Kannan,,2003-10-30,,,,,,,,,,,,,,,,,
APP0231,cet_scorecard,Qarin Kannan,Vedant Kannan,Neha Kannan,2003-10-30,,,,,,,SC/ST,Male,,64.18%,,,,,,,
APP0231,caste_certificate,Qarin Kannan,Vedant Kannan,,2003-10-30,,,,,,,SC/ST,,,,,,,,,,
APP0231,application_form,Qarin Kannan,Vedant Kannan,Neha Kannan,2003-10-30,,,,,,,SC/ST,Male,,,,,,,,,
APP0232,10th_marksheet,Eshana Soni,Bachittar Soni,Krishna Soni,2006-02-27,,,2019,75.36%,,,,,,,,,,,,,
APP0232,diploma_marksheet,Eshana Soni,Bachittar Soni,,,,,2020,55.2%,12th,,,,,,,,,,,,
APP0232,leaving_certificate,Eshana Soni,Bachittar Soni,,2006-02-27,,,,,,,,,,,,,,,,,
APP0232,cet_scorecard,Eshana Soni,Bachittar Soni,Krishna Soni,2006-02-27,,,,,,,SC/ST,Female,,92.3%,,,,,,,
APP0232,caste_certificate,Eshana Soni,Bachittar Soni,,2006-02-27,,,,,,,SC/ST,,,,,,,,,,
APP0232,application_form,Eshana Soni,Bachittar Soni,Krishna Soni,2006-02-27,,,,,,,SC/ST,Female,,,,,,,,,
APP0233,10th_marksheet,Isaac Choudhury,Gagan Choudhury,Aradhana Choudhury,2003-06-17,,,2019,95.95%,,,,,,,,,,,,,
APP0233,diploma_marksheet,Isaac Choudhury,Gagan Choudhury,,,,,2022,68.36%,12th,,,,,,,,,,,,
APP0233,leaving_certificate,Isaac Choudhury,Gagan Choudhury,,2003-06-17,,,,,,,,,,,,,,,,,
APP0233,cet_scorecard,Isaac Choudhury,Gagan Choudhury,Aradhana Choudhury,2003-06-17,,,,,,,OBC,Male,,76.13%,,,,,,,
APP0233,caste_certificate,Isaac Choudhury,Gagan Choudhury,,2003-06-17,,,,,,,OBC,,,,,,,,,,
APP0233,application_form,Isaac Choudhury,Gagan Choudhury,Aradhana Choudhury,2003-06-17,,,,,,,OBC,Male,,,,,,,,,
APP0234,10th_marksheet,Divya Gandhi,Dakshesh Gandhi,Ekiya Gandhi,2005-04-04,,,2018,60.02%,,,,,,,,,,,,,
APP0234,diploma_marksheet,Divya Gandhi,Dakshesh Gandhi,,,,,2021,90.41%,12th,,,,,,,,,,,,
APP0234,leaving_certificate,Divya Gandhi,Dakshesh Gandhi,,2005-04-04,,,,,,,,,,,,,,,,,
APP0234,cet_scorecard,Divya Gandhi,Dakshesh Gandhi,Ekiya Gandhi,2005-04-04,,,,,,,OPEN,Female,,64.48%,,,,,,,
APP0234,caste_certificate,Divya Gandhi,Dakshesh Gandhi,,2005-04-04,,,,,,,OPEN,,,,,,,,,,
APP0234,application_form,Divya Gandhi,Dakshesh Gandhi,Ekiya Gandhi,2005-04-04,,,,,,,OPEN,Female,,,,,,,,,
APP0235,10th_marksheet,Sai Shah,Nitesh Shah,Hiral Shah,2004-08-04,,,2019,91.58%,,,,,,,,,,,,,
APP0235,diploma_marksheet,Sai Shah,Nitesh Shah,,,,,2021,87.34%,Diploma,,,,,,,,,,,,
APP0235,leaving_certificate,Sai Shah,Nitesh Shah,,2004-08-04,,,,,,,,,,,,,,,,,
APP0235,cet_scorecard,Sai Shah,Nitesh Shah,Hiral Shah,2004-08-04,,,,,,,OPEN,Male,,64.24%,,,,,,,
APP0235,caste_certificate,Sai Shah,Nitesh Shah,,2004-08-04,,,,,,,OPEN,,,,,,,,,,
APP0235,application_form,Sai Shah,Nitesh Shah,Hiral Shah,2004-08-04,,,,,,,OPEN,Male,,,,,,,,,
APP0236,10th_marksheet,Harinakshi Choudhry,Gautam Choudhry,Ojasvi Choudhry,2006-12-14,,,2020,94.05%,,,,,,,,,,,,,
APP0236,diploma_marksheet,Harinakshi Choudhry,Gautam Choudhry,,,,,2020,93.52%,12th,,,,,,,,,,,,
APP0236,leaving_certificate,Harinakshi Choudhry,Gautam Choudhry,,2006-12-14,,,,,,,,,,,,,,,,,
APP0236,cet_scorecard,Harinakshi Choudhry,Gautam Choudhry,Ojasvi Choudhry,2006-12-14,,,,,,,OPEN,Female,,90.33%,,,,,,,
APP0236,caste_certificate,Harinakshi Choudhry,Gautam Choudhry,,2006-12-14,,,,,,,OPEN,,,,,,,,,,
APP0236,application_form,Harinakshi Choudhry,Gautam Choudhry,Ojasvi Choudhry,2006-12-14,,,,,,,OPEN,Female,,,,,,,,,
APP0237,10th_marksheet,Theodore Chahal,Anmol Chahal,Mitali Chahal,2002-12-19,,,2020,69.38%,,,,,,,,,,,,,
APP0237,diploma_marksheet,Theodore Chahal,Anmol Chahal,,,,,2021,70.17%,12th,,,,,,,,,,,,
APP0237,leaving_certificate,Theodore Chahal,Anmol Chahal,,2002-12-19,,,,,,,,,,,,,,,,,
APP0237,cet_scorecard,Theodore Chahal,Anmol Chahal,Mitali Chahal,2002-12-19,,,,,,,OPEN,Male,,98.88%,,,,,,,
